Bandit,Reward,Algorithm
4,3.453892869283789,EpsilonGreedy
4,2.8924374725521176,EpsilonGreedy
4,4.518106152550461,EpsilonGreedy
4,5.043456063573178,EpsilonGreedy
4,2.842418158982367,EpsilonGreedy
4,2.997237685391204,EpsilonGreedy
4,4.40215897246561,EpsilonGreedy
4,4.090629342136788,EpsilonGreedy
4,3.980731163658844,EpsilonGreedy
4,3.0915600672521766,EpsilonGreedy
4,2.5952239602161518,EpsilonGreedy
4,3.3937798985507386,EpsilonGreedy
4,4.502918205409629,EpsilonGreedy
4,5.271482989363318,EpsilonGreedy
4,2.8359704546526023,EpsilonGreedy
4,3.4019826645687017,EpsilonGreedy
4,4.452644873650518,EpsilonGreedy
4,4.2184389457675175,EpsilonGreedy
4,4.408094125045768,EpsilonGreedy
4,3.6909535337523347,EpsilonGreedy
4,1.8513364270941843,EpsilonGreedy
4,3.3607094291071147,EpsilonGreedy
4,5.625297399274851,EpsilonGreedy
4,4.834903674671473,EpsilonGreedy
4,4.447099386914701,EpsilonGreedy
4,2.803445341334254,EpsilonGreedy
4,4.308540848533487,EpsilonGreedy
4,4.087578407134099,EpsilonGreedy
4,2.454571310935853,EpsilonGreedy
4,4.505778800692844,EpsilonGreedy
4,4.863052080306192,EpsilonGreedy
4,3.4912548831677928,EpsilonGreedy
4,3.3343994748628907,EpsilonGreedy
4,4.8157947339904705,EpsilonGreedy
4,2.8534081784999765,EpsilonGreedy
4,4.9940049971321665,EpsilonGreedy
4,5.113850862012114,EpsilonGreedy
4,5.9858212451247255,EpsilonGreedy
4,5.346331748335252,EpsilonGreedy
4,4.11590069311637,EpsilonGreedy
4,2.1543809582518487,EpsilonGreedy
4,0.6757384202439165,EpsilonGreedy
4,3.019679422750839,EpsilonGreedy
4,4.143412326514645,EpsilonGreedy
4,2.337858315227167,EpsilonGreedy
4,4.191682535907563,EpsilonGreedy
4,6.389810693903661,EpsilonGreedy
4,5.801851711251684,EpsilonGreedy
4,4.87589001776784,EpsilonGreedy
4,4.090064432166336,EpsilonGreedy
4,2.85911715847905,EpsilonGreedy
4,3.9028304009850423,EpsilonGreedy
4,2.804982387607084,EpsilonGreedy
4,3.894204834843767,EpsilonGreedy
4,4.367180170513229,EpsilonGreedy
4,4.097932522514933,EpsilonGreedy
4,4.4287143786757746,EpsilonGreedy
4,3.220682465896403,EpsilonGreedy
4,5.9747270340488425,EpsilonGreedy
4,4.858171759783905,EpsilonGreedy
4,4.423893389671557,EpsilonGreedy
4,2.583566842437608,EpsilonGreedy
4,3.4548521428021,EpsilonGreedy
4,4.627265737988794,EpsilonGreedy
4,3.4984302828812317,EpsilonGreedy
4,1.946361585287034,EpsilonGreedy
4,3.254612805337143,EpsilonGreedy
4,3.565755341118066,EpsilonGreedy
4,4.292719683175355,EpsilonGreedy
4,4.137634937366942,EpsilonGreedy
4,3.8762680148475743,EpsilonGreedy
4,5.41344385170607,EpsilonGreedy
4,4.305596068529143,EpsilonGreedy
4,4.235410876515026,EpsilonGreedy
4,5.678917036403836,EpsilonGreedy
4,4.887076660921775,EpsilonGreedy
4,4.464866464665367,EpsilonGreedy
4,3.749517684560279,EpsilonGreedy
4,2.8319086199279746,EpsilonGreedy
4,4.725265799309516,EpsilonGreedy
4,3.7241050361150436,EpsilonGreedy
4,3.0633090067973825,EpsilonGreedy
4,4.052724602037605,EpsilonGreedy
4,3.197564586268577,EpsilonGreedy
4,2.1709800989486574,EpsilonGreedy
4,3.753244621565939,EpsilonGreedy
4,3.8702166403500535,EpsilonGreedy
4,3.3353239703772743,EpsilonGreedy
4,3.7278879945590955,EpsilonGreedy
4,3.3432826821025023,EpsilonGreedy
4,5.2113505607567445,EpsilonGreedy
4,3.6213853568778434,EpsilonGreedy
4,4.174255195937732,EpsilonGreedy
4,2.1033314963686234,EpsilonGreedy
4,2.2541998995129386,EpsilonGreedy
4,3.976051525957601,EpsilonGreedy
4,4.17859707704054,EpsilonGreedy
4,4.343870811809943,EpsilonGreedy
4,4.169218215903122,EpsilonGreedy
4,4.807479636964363,EpsilonGreedy
4,4.509342825133485,EpsilonGreedy
4,4.0497626162742035,EpsilonGreedy
4,3.868163015239281,EpsilonGreedy
4,3.734552860759377,EpsilonGreedy
4,0.4853996172981745,EpsilonGreedy
4,4.93316613149041,EpsilonGreedy
4,5.9957211096993825,EpsilonGreedy
4,5.248304798902746,EpsilonGreedy
4,3.827492821846437,EpsilonGreedy
4,4.763415136537131,EpsilonGreedy
4,2.959916549161588,EpsilonGreedy
4,3.811381769196154,EpsilonGreedy
4,3.7113125752837615,EpsilonGreedy
4,3.515118773780359,EpsilonGreedy
4,2.0166742941353295,EpsilonGreedy
4,4.462367595030351,EpsilonGreedy
4,3.8444484976416287,EpsilonGreedy
4,3.773618005473455,EpsilonGreedy
4,4.521302871810916,EpsilonGreedy
4,3.1220257674925747,EpsilonGreedy
4,5.393630412011623,EpsilonGreedy
4,3.9597672027334987,EpsilonGreedy
4,5.3359719870858555,EpsilonGreedy
4,4.037471650063033,EpsilonGreedy
4,5.967821800721845,EpsilonGreedy
4,2.3150556770291892,EpsilonGreedy
4,4.708877104447889,EpsilonGreedy
4,1.7038328180837303,EpsilonGreedy
4,3.1152445083585016,EpsilonGreedy
4,2.3766195966909605,EpsilonGreedy
4,3.5886813011490912,EpsilonGreedy
4,4.063777681884115,EpsilonGreedy
4,3.811625358979398,EpsilonGreedy
4,3.9409387660385327,EpsilonGreedy
4,3.516909853659677,EpsilonGreedy
4,2.9677481655052773,EpsilonGreedy
4,3.5833872728157874,EpsilonGreedy
4,4.524102272214213,EpsilonGreedy
4,4.566831227923358,EpsilonGreedy
4,5.286953314790271,EpsilonGreedy
4,5.543634200604299,EpsilonGreedy
4,2.2133378114846654,EpsilonGreedy
4,3.6992676625046297,EpsilonGreedy
4,2.113293147096912,EpsilonGreedy
4,1.5206973967944064,EpsilonGreedy
4,4.716772094337124,EpsilonGreedy
4,2.1649090736759877,EpsilonGreedy
4,3.385204843709774,EpsilonGreedy
4,6.76792438081586,EpsilonGreedy
4,5.528718574101975,EpsilonGreedy
4,4.6718085490459185,EpsilonGreedy
4,2.9889534374342768,EpsilonGreedy
4,3.312871341220191,EpsilonGreedy
4,5.23492290984626,EpsilonGreedy
4,4.523721033969397,EpsilonGreedy
4,3.874514037042344,EpsilonGreedy
4,5.832478990810489,EpsilonGreedy
4,3.3124621992685066,EpsilonGreedy
4,2.052461527697025,EpsilonGreedy
4,3.153464649836028,EpsilonGreedy
4,3.706480386872701,EpsilonGreedy
4,5.76228859993893,EpsilonGreedy
4,4.173041668075012,EpsilonGreedy
4,5.501294355368447,EpsilonGreedy
4,3.7818083246344534,EpsilonGreedy
4,4.553453987625226,EpsilonGreedy
4,2.9449581896117527,EpsilonGreedy
4,4.332786760817862,EpsilonGreedy
4,6.4794723748981635,EpsilonGreedy
4,2.723863442749385,EpsilonGreedy
4,2.82516997516419,EpsilonGreedy
4,4.3637920333139295,EpsilonGreedy
4,3.570923079647815,EpsilonGreedy
4,5.489162956251362,EpsilonGreedy
4,2.357951318492548,EpsilonGreedy
4,3.241953390313241,EpsilonGreedy
4,2.5571811959343522,EpsilonGreedy
4,6.080994931160189,EpsilonGreedy
4,5.2952412014383246,EpsilonGreedy
4,5.505367867155565,EpsilonGreedy
4,3.8883170619461964,EpsilonGreedy
4,6.05044236311455,EpsilonGreedy
4,6.030035387491686,EpsilonGreedy
4,4.538695815654643,EpsilonGreedy
4,5.644025926492705,EpsilonGreedy
4,3.502770653464022,EpsilonGreedy
4,3.764169675838396,EpsilonGreedy
4,4.281147437481777,EpsilonGreedy
4,4.136768033801554,EpsilonGreedy
4,4.48616730925526,EpsilonGreedy
4,2.0453254923738835,EpsilonGreedy
4,4.762311773460961,EpsilonGreedy
4,5.685939906551592,EpsilonGreedy
4,4.049415587004081,EpsilonGreedy
4,3.855896075919522,EpsilonGreedy
4,4.818765867719873,EpsilonGreedy
4,3.6819368984129937,EpsilonGreedy
4,4.401914131386456,EpsilonGreedy
4,2.9706403101815018,EpsilonGreedy
4,4.6179148732627056,EpsilonGreedy
4,2.552867683484985,EpsilonGreedy
4,3.706344808570682,EpsilonGreedy
4,4.92647001718035,EpsilonGreedy
4,3.3717215116523613,EpsilonGreedy
4,3.8452337590316747,EpsilonGreedy
4,3.9222894378352353,EpsilonGreedy
4,5.285173248705106,EpsilonGreedy
4,4.012665178747478,EpsilonGreedy
4,4.7972965920724215,EpsilonGreedy
4,3.5285408904388147,EpsilonGreedy
4,3.684443427488922,EpsilonGreedy
4,3.3085746769706867,EpsilonGreedy
4,5.211725449199179,EpsilonGreedy
4,4.585721358413281,EpsilonGreedy
4,4.659230176598928,EpsilonGreedy
4,4.922279315853477,EpsilonGreedy
4,5.293693324727423,EpsilonGreedy
4,1.1486599672886983,EpsilonGreedy
4,3.6668251150938573,EpsilonGreedy
4,5.372816961519545,EpsilonGreedy
4,3.543349968639368,EpsilonGreedy
4,3.355033722454186,EpsilonGreedy
4,4.047285331600306,EpsilonGreedy
4,5.51012369935278,EpsilonGreedy
4,4.442129155827978,EpsilonGreedy
4,3.828484610137026,EpsilonGreedy
4,4.39981434229577,EpsilonGreedy
4,4.776139995623809,EpsilonGreedy
4,2.8368718901470427,EpsilonGreedy
4,3.569847792498027,EpsilonGreedy
4,4.685021771860973,EpsilonGreedy
4,5.863873941932048,EpsilonGreedy
4,4.383691414510214,EpsilonGreedy
4,5.240328981303501,EpsilonGreedy
4,1.7105871400845007,EpsilonGreedy
4,4.1803000305461495,EpsilonGreedy
4,2.2306590332362495,EpsilonGreedy
4,3.932532853131284,EpsilonGreedy
4,5.178045593455505,EpsilonGreedy
4,5.016520256168473,EpsilonGreedy
4,3.700763423034429,EpsilonGreedy
4,3.0550986473999324,EpsilonGreedy
4,4.820151956160193,EpsilonGreedy
4,4.029491386871563,EpsilonGreedy
4,4.058422273725898,EpsilonGreedy
4,2.35374289043944,EpsilonGreedy
4,3.9843320506419895,EpsilonGreedy
4,4.116826538241019,EpsilonGreedy
4,3.6293990510372574,EpsilonGreedy
4,4.075811591347855,EpsilonGreedy
4,4.7235929860804,EpsilonGreedy
4,3.629791845031739,EpsilonGreedy
4,3.8825893834416023,EpsilonGreedy
4,3.385146137902353,EpsilonGreedy
4,2.8179857445458802,EpsilonGreedy
4,5.131462250078863,EpsilonGreedy
4,4.148641101823449,EpsilonGreedy
4,3.8239989192873076,EpsilonGreedy
4,3.868991647792052,EpsilonGreedy
4,4.436475944610838,EpsilonGreedy
4,3.8683334012645916,EpsilonGreedy
4,3.985914312878345,EpsilonGreedy
4,4.127340579258097,EpsilonGreedy
4,4.963280976329342,EpsilonGreedy
4,5.372475747039497,EpsilonGreedy
4,4.157678723290741,EpsilonGreedy
4,3.838083511334693,EpsilonGreedy
4,4.009407412869321,EpsilonGreedy
4,3.807845286678427,EpsilonGreedy
4,3.5112460207168215,EpsilonGreedy
4,2.8510793952830595,EpsilonGreedy
4,2.5660917262239424,EpsilonGreedy
4,4.817313362975142,EpsilonGreedy
4,2.5661031238741216,EpsilonGreedy
4,4.07262566571481,EpsilonGreedy
4,4.487079839420721,EpsilonGreedy
4,4.355731154742861,EpsilonGreedy
4,2.8040260507143016,EpsilonGreedy
4,4.149762844849777,EpsilonGreedy
4,4.071035472624109,EpsilonGreedy
4,3.5023737137405355,EpsilonGreedy
4,3.4259054468424406,EpsilonGreedy
4,4.63970502855521,EpsilonGreedy
4,3.976322860058719,EpsilonGreedy
4,3.9241183307030783,EpsilonGreedy
4,5.397347048055284,EpsilonGreedy
4,3.5733108575828765,EpsilonGreedy
4,2.9898973925190866,EpsilonGreedy
4,4.203398595929878,EpsilonGreedy
4,5.133575377513963,EpsilonGreedy
4,4.916697347687272,EpsilonGreedy
4,2.4027703092785435,EpsilonGreedy
4,2.9843586198482055,EpsilonGreedy
4,6.670199823092689,EpsilonGreedy
4,4.102001061751842,EpsilonGreedy
4,4.27552605015738,EpsilonGreedy
4,5.299575262020616,EpsilonGreedy
4,3.720433364309654,EpsilonGreedy
4,5.661500913657498,EpsilonGreedy
4,3.300251214600786,EpsilonGreedy
4,3.765035710714038,EpsilonGreedy
4,4.944817432515271,EpsilonGreedy
4,4.769242299572014,EpsilonGreedy
4,3.038645353015736,EpsilonGreedy
4,3.150839935465632,EpsilonGreedy
4,3.7524149508526827,EpsilonGreedy
4,3.9455960976007103,EpsilonGreedy
4,4.118074422554297,EpsilonGreedy
4,4.222320118674411,EpsilonGreedy
4,3.278236568406523,EpsilonGreedy
4,4.082027871749183,EpsilonGreedy
4,3.4559062540805874,EpsilonGreedy
4,3.573200925888702,EpsilonGreedy
4,4.266317747167727,EpsilonGreedy
4,3.330587928033143,EpsilonGreedy
4,2.4415465001814884,EpsilonGreedy
4,5.018298405638355,EpsilonGreedy
4,4.523864242376657,EpsilonGreedy
4,5.029420033380889,EpsilonGreedy
4,2.9190255414609405,EpsilonGreedy
4,3.8157117825542275,EpsilonGreedy
4,3.1046467726836364,EpsilonGreedy
4,4.304324303371117,EpsilonGreedy
4,4.094434712571124,EpsilonGreedy
4,3.1387269329883702,EpsilonGreedy
4,4.68249801522155,EpsilonGreedy
4,4.7000935639653685,EpsilonGreedy
4,5.351606509363366,EpsilonGreedy
4,2.9494464130717075,EpsilonGreedy
4,3.160253546938391,EpsilonGreedy
4,4.787022932281383,EpsilonGreedy
4,2.8645789079755883,EpsilonGreedy
4,3.559928911176723,EpsilonGreedy
4,3.7291890192107866,EpsilonGreedy
4,2.8179364571657146,EpsilonGreedy
4,4.101766462286054,EpsilonGreedy
4,3.8275517087999518,EpsilonGreedy
4,4.354797448999142,EpsilonGreedy
4,2.5249522305549874,EpsilonGreedy
4,1.4058795585104917,EpsilonGreedy
4,2.350305707599899,EpsilonGreedy
4,2.5879839731793615,EpsilonGreedy
4,4.4760370497412545,EpsilonGreedy
4,5.21892598201606,EpsilonGreedy
4,3.8968717038436513,EpsilonGreedy
4,5.126890386490587,EpsilonGreedy
4,3.834888066828526,EpsilonGreedy
4,4.634547588938869,EpsilonGreedy
4,2.9674987326211926,EpsilonGreedy
4,4.946994419070336,EpsilonGreedy
4,4.031947434478582,EpsilonGreedy
4,5.479809762712207,EpsilonGreedy
4,4.081088661266793,EpsilonGreedy
4,3.5429469567331733,EpsilonGreedy
4,3.8118357447724946,EpsilonGreedy
4,3.3812620359150363,EpsilonGreedy
4,5.8338324136781585,EpsilonGreedy
4,1.4492836969902765,EpsilonGreedy
4,3.614040349337559,EpsilonGreedy
4,3.4650638852227265,EpsilonGreedy
4,3.2704226662071214,EpsilonGreedy
4,4.5553085722832805,EpsilonGreedy
4,3.1988603604013397,EpsilonGreedy
4,4.5751517415017515,EpsilonGreedy
4,3.4879007719016526,EpsilonGreedy
4,4.034572497170415,EpsilonGreedy
4,4.413948849390277,EpsilonGreedy
4,4.605462437858425,EpsilonGreedy
4,4.007780833373349,EpsilonGreedy
4,4.628127763118343,EpsilonGreedy
4,4.585352384468803,EpsilonGreedy
4,4.081763796327269,EpsilonGreedy
4,2.4325215989413036,EpsilonGreedy
4,4.373333272955788,EpsilonGreedy
4,3.9783173795288262,EpsilonGreedy
4,4.216149087538322,EpsilonGreedy
4,3.138568033911151,EpsilonGreedy
4,4.795680550834803,EpsilonGreedy
4,2.63818371132721,EpsilonGreedy
4,3.981257799621511,EpsilonGreedy
4,2.457220287641639,EpsilonGreedy
4,5.308627766399121,EpsilonGreedy
4,5.664626415546168,EpsilonGreedy
4,3.0648334860086006,EpsilonGreedy
4,4.165270859202118,EpsilonGreedy
4,3.521213667872787,EpsilonGreedy
4,5.331131535353845,EpsilonGreedy
4,3.950375141454291,EpsilonGreedy
4,1.4528665215749959,EpsilonGreedy
4,3.2592543532201583,EpsilonGreedy
4,3.4490005384207474,EpsilonGreedy
4,2.198129362918861,EpsilonGreedy
4,4.463332177858884,EpsilonGreedy
4,5.428387353071389,EpsilonGreedy
4,5.754843333990479,EpsilonGreedy
4,4.950487211353579,EpsilonGreedy
4,1.6182992691903975,EpsilonGreedy
4,3.051980285398157,EpsilonGreedy
4,2.6619018069023515,EpsilonGreedy
4,3.7196219484627386,EpsilonGreedy
4,2.287014187872721,EpsilonGreedy
4,3.041302832704228,EpsilonGreedy
4,4.599944567872232,EpsilonGreedy
4,3.05458435222935,EpsilonGreedy
4,3.2615345175046064,EpsilonGreedy
4,4.113107992300201,EpsilonGreedy
4,3.8388356998416944,EpsilonGreedy
4,3.428256542070611,EpsilonGreedy
4,4.009921347831685,EpsilonGreedy
4,4.764553514133141,EpsilonGreedy
4,5.131769554933579,EpsilonGreedy
4,3.8342479098686564,EpsilonGreedy
4,5.044928322021846,EpsilonGreedy
4,3.9738047786752846,EpsilonGreedy
4,4.621597678853201,EpsilonGreedy
4,4.194860712401306,EpsilonGreedy
4,4.986339268966352,EpsilonGreedy
4,4.500163155641519,EpsilonGreedy
4,3.144868099781971,EpsilonGreedy
4,4.090280829548152,EpsilonGreedy
4,4.075280095502895,EpsilonGreedy
4,5.420039813449475,EpsilonGreedy
4,3.35814568988905,EpsilonGreedy
4,5.137298716762011,EpsilonGreedy
4,4.346188812132143,EpsilonGreedy
4,4.405608545854183,EpsilonGreedy
4,5.238075441983043,EpsilonGreedy
4,4.194455499172002,EpsilonGreedy
4,6.769450194930744,EpsilonGreedy
4,3.2918048750114224,EpsilonGreedy
4,3.9451176445590788,EpsilonGreedy
4,4.160614552980736,EpsilonGreedy
4,5.6592620592160365,EpsilonGreedy
4,2.789325463559101,EpsilonGreedy
4,3.672765347532319,EpsilonGreedy
4,3.30720291471187,EpsilonGreedy
4,5.518144612305788,EpsilonGreedy
4,3.0868289881488504,EpsilonGreedy
4,4.0779585164442524,EpsilonGreedy
4,2.6192419670097493,EpsilonGreedy
4,3.9825758056367806,EpsilonGreedy
4,2.8805568385079536,EpsilonGreedy
4,5.370894917895194,EpsilonGreedy
4,4.164261541033203,EpsilonGreedy
4,3.2378878238492237,EpsilonGreedy
4,3.2281020968342715,EpsilonGreedy
4,3.0833475413526674,EpsilonGreedy
4,4.246886214126386,EpsilonGreedy
4,4.264898039590927,EpsilonGreedy
4,4.951842692222482,EpsilonGreedy
4,3.4718311328458373,EpsilonGreedy
4,2.618723036284342,EpsilonGreedy
4,3.1325865451794335,EpsilonGreedy
4,4.298987099535159,EpsilonGreedy
4,4.887019572470528,EpsilonGreedy
4,1.8008937619100909,EpsilonGreedy
4,3.8659716142028357,EpsilonGreedy
4,3.229257383053897,EpsilonGreedy
4,4.783485632706232,EpsilonGreedy
4,4.587829981834358,EpsilonGreedy
4,3.4804033704997996,EpsilonGreedy
4,3.4418761020641364,EpsilonGreedy
4,4.737326248969521,EpsilonGreedy
4,4.663526058632797,EpsilonGreedy
4,1.511209745660727,EpsilonGreedy
4,5.49334149884883,EpsilonGreedy
4,2.134193096971668,EpsilonGreedy
4,5.035182704889762,EpsilonGreedy
4,5.031775402180383,EpsilonGreedy
4,2.9558418711993735,EpsilonGreedy
4,5.1632003158301245,EpsilonGreedy
4,3.7687992999220135,EpsilonGreedy
4,2.8733656091702127,EpsilonGreedy
4,4.542000186997701,EpsilonGreedy
4,3.9400023157617845,EpsilonGreedy
4,4.685978705472288,EpsilonGreedy
4,3.0311051186264324,EpsilonGreedy
4,4.466867728239711,EpsilonGreedy
4,2.7215658310723234,EpsilonGreedy
4,5.84563189317036,EpsilonGreedy
4,4.963063449280365,EpsilonGreedy
4,6.742107883948588,EpsilonGreedy
4,3.7445894470385888,EpsilonGreedy
4,4.924898313763084,EpsilonGreedy
4,4.575583038160502,EpsilonGreedy
4,2.307412468507904,EpsilonGreedy
4,3.5142720115939063,EpsilonGreedy
4,3.4520018087654134,EpsilonGreedy
4,3.0510405577587183,EpsilonGreedy
4,5.361660783903715,EpsilonGreedy
4,2.471439699939427,EpsilonGreedy
4,4.228067586338421,EpsilonGreedy
4,5.281152587151807,EpsilonGreedy
4,4.639539532192557,EpsilonGreedy
4,1.0352894854824677,EpsilonGreedy
4,4.018653372909007,EpsilonGreedy
4,4.108933247853862,EpsilonGreedy
4,4.540677363102359,EpsilonGreedy
4,5.494904416700318,EpsilonGreedy
4,3.585004970700294,EpsilonGreedy
4,3.484665930591027,EpsilonGreedy
4,4.982053127586999,EpsilonGreedy
4,4.256117595130779,EpsilonGreedy
4,4.073885848535237,EpsilonGreedy
4,4.127487519207729,EpsilonGreedy
4,3.4978238770512355,EpsilonGreedy
4,4.063505149673937,EpsilonGreedy
4,3.5205320902330053,EpsilonGreedy
4,4.257792357510962,EpsilonGreedy
4,3.7050807921978866,EpsilonGreedy
4,2.2338954158194184,EpsilonGreedy
4,4.286389596782223,EpsilonGreedy
4,4.583344006017189,EpsilonGreedy
4,4.157907353520063,EpsilonGreedy
4,4.281671257341879,EpsilonGreedy
4,4.709381298328496,EpsilonGreedy
4,3.3230296138543984,EpsilonGreedy
4,4.70497253059722,EpsilonGreedy
4,1.9288290693852619,EpsilonGreedy
4,2.7642938829726105,EpsilonGreedy
4,2.6728210774019554,EpsilonGreedy
4,4.177375458391965,EpsilonGreedy
4,3.5188870577894256,EpsilonGreedy
4,2.1232771624412736,EpsilonGreedy
4,4.945496555782685,EpsilonGreedy
4,4.680009054060361,EpsilonGreedy
4,3.6425208532595943,EpsilonGreedy
4,4.554812756210585,EpsilonGreedy
4,4.430461948039321,EpsilonGreedy
4,5.996556672806731,EpsilonGreedy
4,5.105932057641402,EpsilonGreedy
4,3.1039899649648612,EpsilonGreedy
4,6.148452182500954,EpsilonGreedy
4,4.073870241624222,EpsilonGreedy
4,3.6890943560160747,EpsilonGreedy
4,5.0156668411646015,EpsilonGreedy
4,3.3056105175168486,EpsilonGreedy
4,1.8918244951226657,EpsilonGreedy
4,4.867525105639984,EpsilonGreedy
4,3.049501808079736,EpsilonGreedy
4,1.8533958110073914,EpsilonGreedy
4,6.407962009159326,EpsilonGreedy
4,4.905575003425289,EpsilonGreedy
4,4.740728499484497,EpsilonGreedy
4,3.5048578959510652,EpsilonGreedy
4,4.155041618971063,EpsilonGreedy
4,2.6076835173570405,EpsilonGreedy
4,4.495814647570962,EpsilonGreedy
4,2.778794435627553,EpsilonGreedy
4,2.156802272767414,EpsilonGreedy
4,2.948231041171024,EpsilonGreedy
4,6.065283448389277,EpsilonGreedy
4,5.297976751401677,EpsilonGreedy
4,3.4805469235102673,EpsilonGreedy
4,4.553312151541828,EpsilonGreedy
4,3.624616757354072,EpsilonGreedy
4,3.0964927167078993,EpsilonGreedy
4,3.2788356958997644,EpsilonGreedy
4,4.064683818399025,EpsilonGreedy
4,3.4869638598238,EpsilonGreedy
4,3.5431644404265787,EpsilonGreedy
4,5.1861531394466756,EpsilonGreedy
4,4.421348611032685,EpsilonGreedy
4,3.2185759112675383,EpsilonGreedy
4,4.971663415341033,EpsilonGreedy
4,3.3871104643628818,EpsilonGreedy
4,5.665382707734424,EpsilonGreedy
4,4.824904234323407,EpsilonGreedy
4,3.6196874969442687,EpsilonGreedy
4,4.717793636416436,EpsilonGreedy
4,3.541210394982885,EpsilonGreedy
4,2.9095129452411346,EpsilonGreedy
4,5.003991494747788,EpsilonGreedy
4,5.7144902081300035,EpsilonGreedy
4,4.556510480386974,EpsilonGreedy
4,3.487908533278326,EpsilonGreedy
4,4.720487990571418,EpsilonGreedy
4,4.103758233997496,EpsilonGreedy
4,4.68719323272589,EpsilonGreedy
4,4.517755179911669,EpsilonGreedy
4,3.3771698019599183,EpsilonGreedy
4,5.144489622377308,EpsilonGreedy
4,3.798840802571989,EpsilonGreedy
4,2.871863306922582,EpsilonGreedy
4,4.116508237031773,EpsilonGreedy
4,4.38719397515799,EpsilonGreedy
4,4.82905844450391,EpsilonGreedy
4,3.738774153463641,EpsilonGreedy
4,4.089430237923436,EpsilonGreedy
4,4.717053476998661,EpsilonGreedy
4,4.4095774534932834,EpsilonGreedy
4,1.7971421648890074,EpsilonGreedy
4,4.3379993010499005,EpsilonGreedy
4,4.199481104905406,EpsilonGreedy
4,3.9186536243447176,EpsilonGreedy
4,5.3245201604859655,EpsilonGreedy
4,3.9055955377357954,EpsilonGreedy
4,4.755324940124257,EpsilonGreedy
4,4.485161753260726,EpsilonGreedy
4,2.793787636712999,EpsilonGreedy
4,5.298636012191761,EpsilonGreedy
4,3.4387509971261374,EpsilonGreedy
4,5.799371650780919,EpsilonGreedy
4,5.500112497226061,EpsilonGreedy
4,5.482155631210358,EpsilonGreedy
4,4.842001408531445,EpsilonGreedy
4,4.604078904865682,EpsilonGreedy
4,3.444583929586526,EpsilonGreedy
4,4.424046552148235,EpsilonGreedy
4,5.209334920108526,EpsilonGreedy
4,3.243465560330914,EpsilonGreedy
4,5.238720485790706,EpsilonGreedy
4,3.375852124952499,EpsilonGreedy
4,2.914498086395188,EpsilonGreedy
4,4.270800238683528,EpsilonGreedy
4,4.1040522427500274,EpsilonGreedy
4,4.331803631133635,EpsilonGreedy
4,3.6809646367466433,EpsilonGreedy
4,5.559118902513858,EpsilonGreedy
4,4.256332798873027,EpsilonGreedy
4,3.49857580241455,EpsilonGreedy
4,2.9679028315996545,EpsilonGreedy
4,3.12168244422407,EpsilonGreedy
4,5.527228082979353,EpsilonGreedy
4,4.0009899408369956,EpsilonGreedy
4,4.295467044291471,EpsilonGreedy
4,2.6928875194306308,EpsilonGreedy
4,3.91102042179798,EpsilonGreedy
4,2.2358563376238845,EpsilonGreedy
4,3.6634204860552027,EpsilonGreedy
4,1.3014368810994776,EpsilonGreedy
4,4.086591128247484,EpsilonGreedy
4,4.218010370648545,EpsilonGreedy
4,3.0312853051025646,EpsilonGreedy
4,4.376659997888514,EpsilonGreedy
4,3.3103054562870344,EpsilonGreedy
4,3.0162125853320383,EpsilonGreedy
4,4.765384448658723,EpsilonGreedy
4,4.4739854970938495,EpsilonGreedy
4,5.412754171437735,EpsilonGreedy
4,3.8051441448377687,EpsilonGreedy
4,3.053563512138811,EpsilonGreedy
4,4.252005985100793,EpsilonGreedy
4,2.3965523087579754,EpsilonGreedy
4,4.561301005783466,EpsilonGreedy
4,3.7163049538763713,EpsilonGreedy
4,2.7490888530178825,EpsilonGreedy
4,3.9413109279286878,EpsilonGreedy
4,5.285438117357247,EpsilonGreedy
4,3.374387568660574,EpsilonGreedy
4,4.65817247550619,EpsilonGreedy
4,4.920001124089221,EpsilonGreedy
4,4.710921945170556,EpsilonGreedy
4,5.424527671573951,EpsilonGreedy
4,4.394409198338186,EpsilonGreedy
4,3.6913363958463936,EpsilonGreedy
4,2.6136993900205594,EpsilonGreedy
4,5.081264989928913,EpsilonGreedy
4,5.0340134730218535,EpsilonGreedy
4,2.7314524697275733,EpsilonGreedy
4,2.7547298497356234,EpsilonGreedy
4,4.867073234337888,EpsilonGreedy
4,3.3269480821250674,EpsilonGreedy
4,5.224694214063849,EpsilonGreedy
4,4.766098112650443,EpsilonGreedy
4,5.528626658852083,EpsilonGreedy
4,6.324934441831519,EpsilonGreedy
4,4.100716690375814,EpsilonGreedy
4,3.1528276242820055,EpsilonGreedy
4,4.029520350057609,EpsilonGreedy
4,4.566234522813549,EpsilonGreedy
4,4.462668445795088,EpsilonGreedy
4,3.0272771761689183,EpsilonGreedy
4,4.022342485944529,EpsilonGreedy
4,3.839322710630421,EpsilonGreedy
4,3.0254667448223094,EpsilonGreedy
4,3.0632949547765005,EpsilonGreedy
4,2.816632562881007,EpsilonGreedy
4,4.439928979586901,EpsilonGreedy
4,3.6131266250164606,EpsilonGreedy
4,2.426446627863662,EpsilonGreedy
4,5.329663473830841,EpsilonGreedy
4,5.888477984939521,EpsilonGreedy
4,2.293957672258368,EpsilonGreedy
4,3.8263773110991646,EpsilonGreedy
4,3.547285751310238,EpsilonGreedy
4,4.172891627916,EpsilonGreedy
